OID_,Join_Count,TARGET_FID,ADDEDBY,ADDTOGIS,ARMLENGTH1_DESC,ARMLENGTH2_DESC,ARMSTYLE_DESC,ASSETSTATUS_DESC,ASSETTYPE,CCT_DESC,CONDITION_DESC,CROSSSTREET,FACILITYID,FEEDMANHOLE_DESC,FIXTURESTYLE_DESC,GLOBALID,HOUSENO,INOPERATION,ISMETERED_DESC,ISMODIFIED_DESC,LASTMODIFIED,LASTPAINTED,LEDINOPERATION,LIGHTHISTORY,LIGHTMANUFACTURER_DESC,LIGHTTYPE_DESC,NUMBERLIGHTS,NUMBERARMS_DESC,OTHEREQUIPMENT,OWNER_DESC,PEPCOLIGHTID,POLECOLOR_DESC,POLECOMPOSITION_DESC,POLEHEIGHT_DESC,POLETYPE_DESC,POWERFEED_DESC,PROXIMITY_DESC,QUADRANT_DESC,RMS_DESC,ROADCLASSIFICATION_DESC,SHIELD_DESC,STREETLIGHTID,STREETNAME,STREETSEGMID,TBASETYPE_DESC,TRAFFICCOMBO,WARD,WATTAGE1,WATTAGE2,WHATMODIFIED,WHYINACTIVE,SUBBLOCKKEY,XCOORD,YCOORD,GIS_ID,CREATOR,CREATED,EDITOR,EDITED,geoName,customGeo,centrLat,centrLon,sqmi,destin,dest_sqmi
23131,1,12670637,Osmose,4/22/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NORTH CAPITOL ST,60214,,Posttop,,15,,Not Metered,YES,5/3/2013 0:00:00,5/3/2013 0:00:00,,7/28/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,East Side,NW,Not Controlled,Minor Arterial,None,60214,E ST,132,N/A,NO,6,400,N/A,Change PP by upright.,N/A,ae1799ebaa672f5214ba7247e4ec78d0,-77.009524069999998,38.896212159999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23132,1,12670638,Osmose,4/22/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,3RD ST,60197,,Cobrahead Cutoff,,0,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,SE Corner,NW,Not Controlled,Minor Arterial,None,60197,E ST,2107,Non-Breakaway,YES,6,400,N/A,N/A,N/A,857b7f2e2c50272b87ced1e5576a31b7,-77.014988099999997,38.896022410000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23146,1,12670652,Osmose,4/30/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,3000,Good Condition,MASSACHUSETTS AVE,6U097,DDOT,Teardrop,,0,,Not Metered,YES,4/29/2021 0:00:00,4/29/2021 0:00:00,4/29/2021 0:00:00,9/26/2016 Correct asset location. 6/7/2013 400H to 250H. PP 68293 replaced.,King Luminaire,LED-Light Emitting Diode,1,1,YES,DDOT,N/A,Black,Steel,28 ft,PP,Underground,SW Corner,NW,Not Controlled,Local,None,6U097,2ND ST,14366,Non-Breakaway,YES,6,200,N/A,"250H to 200L. PP 60797 rplaced with arm, relocated",N/A,d10bf07819865243f5b5a02b01fc4ef7,-77.013778310000006,38.899157469999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23147,1,12670653,Osmose,4/21/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60156,,Posttop,,400,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Block,NW,Not Controlled,Collector,None,60156,INDIANA AVE,12329,N/A,NO,6,400,400,N/A,N/A,7ce01fda4f7862dedace7afd5d4861de,-77.017742859999998,38.894706810000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23148,1,12670654,Osmose,4/21/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,I-395,60146,,Cobrahead Semi Cutoff,,300,,Not Metered,NO,,6/18/2018 0:00:00,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Block,NW,Not Controlled,Collector,None,60146,D ST,93,Non-Breakaway,NO,6,400,N/A,N/A,N/A,8279bbff9c7b232741d0c00e31c85b16,-77.015702509999997,38.894653050000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23149,1,12670655,Osmose,4/22/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,3RD ST,60226,,Posttop,,200,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,60226,E ST,2107,N/A,NO,6,400,N/A,N/A,N/A,857b7f2e2c50272b87ced1e5576a31b7,-77.014573159999998,38.896247680000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23150,1,12670656,Osmose,4/26/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,E ST,60725,,Posttop,,500,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Opposite,NW,Not Controlled,Collector,None,60725,NEW JERSEY AVE,10335,N/A,NO,6,400,N/A,N/A,N/A,2f34c2cce1f7fd0ef79ecd7a71234f5b,-77.011414619999996,38.896419190000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23152,1,12670658,Osmose,4/23/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,NORTH CAPITOL ST,60378,,Cobrahead Semi Cutoff,,27,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,YES,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,Opposite,NW,Not Controlled,Local,None,60378,G ST,2440,Non-Breakaway,NO,6,400,N/A,N/A,N/A,001056cb3860cf572330f4fab5107fe4,-77.010112350000000,38.898869580000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23267,1,12670778,Osmose,4/23/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,G ST,60377,,Cobrahead Cutoff,,0,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,NE Corner,NW,Not Controlled,Collector,None,60377,1ST ST,869,Non-Breakaway,NO,6,70,N/A,N/A,N/A,23834dc44c8f1d8ece33e4a126ae0ce2,-77.012106750000001,38.899184679999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23268,1,12670779,Osmose,4/26/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,H ST,60736,,Posttop,,700,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,60736,NEW JERSEY AVE,10591,N/A,NO,6,400,N/A,N/A,N/A,c6cc54da75b57f9cd40720c623c8d986,-77.012660220000001,38.899869260000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23400,1,12670911,Osmose,6/27/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,CONNECTICUT AVE,24563DC,,Cobrahead Semi Cutoff,,2017,,Not Metered,NO,,,,7/7/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,Verizon,,N/A,Wood,35 ft,Wood,Underground,Rear,NW,Not Controlled,Local,None,24563DC,HILLYER PL,45,N/A,NO,2,100,N/A,N/A,N/A,117e53d06b7c92a723ecc3ab42c312e3,-77.045800110000002,38.912193400000000,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
23465,1,12670978,Osmose,4/23/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,MASSACHUSETTS AVE,60939,,Posttop,,50,,Not Metered,NO,,,,7/29/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,60939,F ST,7715,N/A,NO,6,400,400,N/A,N/A,7ef6fa3974fce34bd34a0b093e845491,-77.009328240000002,38.897293179999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23466,1,12670979,Osmose,4/25/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60615,,Posttop,,441,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,60615,G ST,11475,N/A,NO,6,400,400,N/A,N/A,9f15d1699ba643cb1b7025139bc7abe3,-77.017755309999998,38.898436269999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23620,1,12671133,Osmose,4/26/2007 0:00:00,8,N/A,Simple Teardrop,Active,1,3000,Good Condition,G ST,2U769,DDOT,Teardrop,,0,,Not Metered,YES,,10/31/2019 0:00:00,10/31/2019 0:00:00,7/25/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,1,NO,DDOT,N/A,Black,Steel,28 ft,PP,Underground,NW Corner,NW,Not Controlled,Collector,None,2U769,3RD ST,6778,Non-Breakaway,YES,6,200,N/A,"400H to 200L. PP 61116 replaced with arm, relocate",N/A,103f77051d01f9c22747dfdd89ab161a,-77.015299859999999,38.898427609999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23718,1,12671231,Osmose,7/23/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,22ND ST,24727,,Cobrahead Cutoff,,2141,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Rear,NW,Not Controlled,Local,None,24727,K ST,4361,None,NO,2,100,N/A,N/A,N/A,ab79d5516cf063ca03ec9b7e548b4f7c,-77.047869449999993,38.903130169999997,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
23778,1,12671293,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,F ST,60966,,Posttop,,550,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Collector,None,60966,1ST ST,4112,N/A,NO,6,250,N/A,N/A,N/A,747dd0d3479e011748ff8fe07cc1f0bb,-77.012244659999993,38.896716380000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23779,1,12671294,Tugril DBI,5/15/2017 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,D ST,60963,,Cobrahead Semi Cutoff,,400,5/15/2013 0:00:00,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Front,NW,Not Controlled,Collector,None,60963,1ST ST,13135,Non-Breakaway,NO,6,400,N/A,N/A,N/A,58a8374a01fcfc975cec61d032a8fca0,-77.012244400000000,38.895175950000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23780,1,12671295,Osmose,5/1/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,C ST,60961,,Cobrahead Semi Cutoff,,320,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Front,NW,Not Controlled,Collector,None,60961,1ST ST,12161,Non-Breakaway,NO,6,250,N/A,N/A,N/A,50cf406d984a76b4b8cc07479505142b,-77.012244210000006,38.894085930000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23781,1,12671296,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,Need Immediate Replacement,1ST ST,60955,,Posttop,,0,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,SE Corner,NW,Not Controlled,Collector,None,60955,C ST,4048,N/A,YES,6,250,N/A,N/A,N/A,d19d0601e3b40088b1415d8ebf1cc066,-77.012025080000001,38.893437349999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23782,1,12671297,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,2ND ST,60953,,Posttop,,122,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Collector,None,60953,C ST,11492,N/A,NO,6,250,N/A,N/A,N/A,91495f6b1ddb44f2f5ccd59befc40230,-77.012659090000000,38.893536380000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23792,1,12671307,Osmose,7/24/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,13TH ST,27364,,Cobrahead Semi Cutoff,,1330,,Not Metered,NO,,,,7/19/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Side,NW,Not Controlled,Local,None,27364,MASSACHUSETTS AVE,11616,None,NO,2,100,N/A,N/A,N/A,36e3f2f92bd4a386a970e65a6cf63bbd,-77.030761620000007,38.904892560000000,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
23793,1,12671308,Osmose,7/23/2007 0:00:00,3,N/A,Regular Alley,Active,2,N/A,,L ST,27331,,Cobrahead Semi Cutoff,,1120,,Not Metered,YES,7/15/2016 0:00:00,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,,Steel,28 ft,5A,Underground,Side,NW,Not Controlled,Local,None,27331,VERMONT AVE,2222,None,NO,2,70,N/A,Correct wattage in GIS.,N/A,5fb3d2d5d9a3841ede36555a1ea254a1,-77.033274820000003,38.904630630000000,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
23876,1,12671393,Osmose,7/10/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,E ST,60989,,Posttop,,550,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Collector,None,60989,1ST ST,4112,N/A,NO,6,150,N/A,N/A,N/A,747dd0d3479e011748ff8fe07cc1f0bb,-77.012083270000005,38.896653340000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23918,1,12671436,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,E ST,60552,,Posttop,,500,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,60552,6TH ST,1178,N/A,NO,2,400,N/A,N/A,N/A,64f84ca0bc225028803154df204d674c,-77.019795230000000,38.896535170000000,,,,,,Gallery Place / Chinatown,Gallery Place / Chinatown,38.899200000000000,-77.021799999999999,0.205600000000000,40394,196512.243900000001304
23925,1,12671443,Osmose,7/6/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,Good Condition,MASSACHUSETTS AVE,60491,,Posttop,,450,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,Black,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Collector,None,60491,I ST,1177,N/A,NO,6,400,N/A,N/A,N/A,331fc4ada71d17b26dbfac51c988102a,-77.018493719999995,38.900796339999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23926,1,12671444,Osmose,7/5/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,Need Immediate Replacement,I ST,60490,,Posttop,,450,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,Black,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,60490,MASSACHUSETTS AVE,5275,N/A,NO,6,400,400,N/A,N/A,0ef1672dc29b7e756730407d6aa626b5,-77.018217030000002,38.900787379999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23954,1,12671472,Osmose,4/30/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,F ST,60768,,Posttop,,500,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,60768,NEW JERSEY AVE,10335,N/A,NO,6,400,400,N/A,N/A,2f34c2cce1f7fd0ef79ecd7a71234f5b,-77.011691299999995,38.896518250000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23955,1,12671473,Osmose,4/30/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,F ST,60767,,Posttop,,555,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Opposite,NW,Not Controlled,Collector,None,60767,NEW JERSEY AVE,10335,N/A,NO,6,400,400,N/A,N/A,2f34c2cce1f7fd0ef79ecd7a71234f5b,-77.011760499999994,38.896725439999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23963,1,12671481,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,2ND ST,60951,,Posttop,,122,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,18 ft,Upright,Underground,Front,NW,Not Controlled,Collector,None,60951,C ST,11492,N/A,NO,6,250,N/A,N/A,N/A,91495f6b1ddb44f2f5ccd59befc40230,-77.013200870000006,38.893536320000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23964,1,12671482,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,C ST,60949,,Posttop,,0,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,SE Corner,NW,Not Controlled,Local,None,60949,2ND ST,10385,N/A,NO,6,250,N/A,N/A,N/A,3f40eb75ceffa53e5c8d4c6fbf3ad916,-77.013581230000000,38.893338090000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23965,1,12671483,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,C ST,60947,,Posttop,,200,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Local,None,60947,2ND ST,10385,N/A,NO,6,250,N/A,N/A,N/A,9222358430679597555ee4082d82355c,-77.013581130000006,38.892815610000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23967,1,12671485,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,NORTH CAPITOL ST,60923,,Posttop,,2,,Not Metered,NO,,,,7/29/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,60923,MASSACHUSETTS AVE,261,N/A,NO,6,400,400,N/A,N/A,705f0a64a0712f4ea0f00b8b47038aae,-77.009651059999996,38.897608450000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23968,1,12671486,Osmose,5/1/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,G ST,60921,,Posttop,,20,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,60921,MASSACHUSETTS AVE,261,N/A,NO,6,400,400,N/A,N/A,705f0a64a0712f4ea0f00b8b47038aae,-77.010123730000004,38.897806590000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23969,1,12671487,Osmose,5/1/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,G ST,60917,,Cobrahead Cutoff,,0,,Not Metered,NO,,,,7/27/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SE Corner,NW,Not Controlled,Principal Arterial,None,60917,MASSACHUSETTS AVE,261,Non-Breakaway,NO,6,400,N/A,N/A,N/A,705f0a64a0712f4ea0f00b8b47038aae,-77.011138239999994,38.898211879999998,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23970,1,12671488,Osmose,4/26/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,E ST,60710,,Cobrahead Cutoff,,400,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,Block,NW,Not Controlled,Collector,None,60710,3RD ST,5971,Non-Breakaway,NO,6,250,N/A,N/A,N/A,0dd83a90f4a7a697f71ed66a5cb86d50,-77.015068749999998,38.895797190000003,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23972,1,12671490,Osmose,4/21/2007 0:00:00,N/A,N/A,N/A,Active,7,N/A,,I-395,60114,,Posttop,,501,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,East Bound,NW,Not Controlled,Collector,None,60114,D ST,6507,N/A,NO,6,250,N/A,N/A,N/A,30aeb1bd8092e4c37d1f5412cab2abfe,-77.014353850000006,38.894851410000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23973,1,12671491,Osmose,7/5/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,5TH ST,60487,,Posttop,,450,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,None,60487,MASSACHUSETTS AVE,5275,N/A,NO,6,400,400,N/A,N/A,0ef1672dc29b7e756730407d6aa626b5,-77.017571399999994,38.900580290000001,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23974,1,12671492,Osmose,7/5/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,4TH ST,60486,,Posttop,,438,,Not Metered,NO,,,,7/22/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Principal Arterial,Internal 180 with hat,60486,MASSACHUSETTS AVE,5275,N/A,NO,6,400,400,N/A,N/A,bfd49affaf85f1424f7fecbba5921a56,-77.017294690000000,38.900481229999997,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23995,1,12671513,Osmose,4/26/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,E ST,60694,,Cobrahead Cutoff,,0,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Collector,None,60694,3RD ST,5971,Non-Breakaway,YES,6,400,N/A,N/A,N/A,0dd83a90f4a7a697f71ed66a5cb86d50,-77.015287810000004,38.896004359999999,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
23996,1,12671514,Osmose,5/1/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,E ST,60986,,Cobrahead Semi Cutoff,,440,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Opposite,NW,Not Controlled,Collector,None,60986,1ST ST,13135,Non-Breakaway,NO,6,400,N/A,N/A,N/A,138d3336d9a10afb954a4d49690802c0,-77.012094590000004,38.895464230000002,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
